design,environment,experiment_id,trial_id,state,wall_seconds,clutter,visibility,seed,n_draws,n_rocks,success_rate,collision_rate,time_to_goal,tortuosity,detection_distance,battery_soc,path_length,detection_rate,stall_rate,replans,cost,power,ram
design-549,c0.8-v0.4-s1,53,53,TrialState.SUCCESSFUL|SHUT_DOWN,1.002166,0.8,0.4,1,12,46,1.0,0.0,43.748737,1.213138,16.919802,0.878962,43.748737,0.976449,0.0,11,24000.0,166.00017,6232.968
design-549,c0.8-v0.4-s2,54,54,TrialState.SUCCESSFUL|SHUT_DOWN,1.001847,0.8,0.4,2,12,44,0.833333,0.166667,56.297553,1.561113,16.804206,0.844243,56.297553,0.914773,0.0,9,24000.0,166.00017,6232.968
design-549,c0.8-v0.4-s3,55,55,TrialState.SUCCESSFUL|SHUT_DOWN,1.001993,0.8,0.4,3,12,46,1.0,0.0,46.213203,1.281477,16.782707,0.872143,46.213203,0.992754,0.0,10,24000.0,166.00017,6232.968
design-549,c0.8-v1.0-s1,50,50,TrialState.SUCCESSFUL|SHUT_DOWN,1.002832,0.8,1.0,1,12,46,1.0,0.0,43.748737,1.213138,19.113823,0.878962,43.748737,0.980072,0.0,9,24000.0,166.00017,6232.968
design-549,c0.8-v1.0-s2,51,51,TrialState.SUCCESSFUL|SHUT_DOWN,1.001887,0.8,1.0,2,12,44,1.0,0.0,43.344931,1.201941,18.834024,0.880079,43.344931,1.0,0.0,7,24000.0,166.00017,6232.968
design-549,c0.8-v1.0-s3,52,52,TrialState.SUCCESSFUL|SHUT_DOWN,1.516936,0.8,1.0,3,12,46,1.0,0.0,45.92031,1.273355,18.731664,0.872954,45.92031,0.981884,0.0,9,24000.0,166.00017,6232.968
design-785,c0.2-v0.4-s1,23,23,TrialState.SUCCESSFUL|SHUT_DOWN,1.001401,0.2,0.4,1,12,21,1.0,0.0,37.234019,1.032487,16.852239,0.910638,37.234019,0.97619,0.0,7,22000.0,144.00013,7385.868
design-785,c0.2-v0.4-s2,24,24,TrialState.SUCCESSFUL|SHUT_DOWN,1.001384,0.2,0.4,2,12,21,1.0,0.0,39.814601,1.104046,16.709,0.904445,39.814601,1.0,0.0,8,22000.0,144.00013,7385.868
design-785,c0.2-v0.4-s3,25,25,TrialState.SUCCESSFUL|SHUT_DOWN,1.001582,0.2,0.4,3,12,21,1.0,0.0,37.234019,1.032487,16.615669,0.910638,37.234019,0.988095,0.0,8,22000.0,144.00013,7385.868
design-785,c0.2-v1.0-s1,20,20,TrialState.SUCCESSFUL|SHUT_DOWN,1.001288,0.2,1.0,1,12,21,1.0,0.0,37.234019,1.032487,18.776433,0.910638,37.234019,0.980159,0.0,7,22000.0,144.00013,7385.868
design-785,c0.2-v1.0-s2,21,21,TrialState.SUCCESSFUL|SHUT_DOWN,1.001597,0.2,1.0,2,12,21,1.0,0.0,39.637825,1.099144,18.703601,0.904869,39.637825,1.0,0.0,7,22000.0,144.00013,7385.868
design-785,c0.2-v1.0-s3,22,22,TrialState.SUCCESSFUL|SHUT_DOWN,1.001222,0.2,1.0,3,12,21,1.0,0.0,37.234019,1.032487,18.425722,0.910638,37.234019,0.988095,0.0,8,22000.0,144.00013,7385.868
design-785,c0.5-v0.4-s1,29,29,TrialState.SUCCESSFUL|SHUT_DOWN,1.001266,0.5,0.4,1,12,34,1.0,0.0,37.234019,1.032487,16.925901,0.910638,37.234019,0.985294,0.0,7,22000.0,144.00013,7385.868
design-785,c0.5-v0.4-s2,30,30,TrialState.SUCCESSFUL|SHUT_DOWN,1.001147,0.5,0.4,2,12,34,1.0,0.0,38.991378,1.081218,15.791657,0.906421,38.991378,0.992647,0.0,8,22000.0,144.00013,7385.868
design-785,c0.5-v0.4-s3,31,31,TrialState.SUCCESSFUL|SHUT_DOWN,1.001265,0.5,0.4,3,12,34,1.0,0.0,37.819805,1.048731,16.722733,0.909232,37.819805,0.973039,0.0,8,22000.0,144.00013,7385.868
design-785,c0.5-v1.0-s1,26,26,TrialState.SUCCESSFUL|SHUT_DOWN,1.001082,0.5,1.0,1,12,34,1.0,0.0,37.234019,1.032487,18.975381,0.910638,37.234019,0.985294,0.0,7,22000.0,144.00013,7385.868
design-785,c0.5-v1.0-s2,27,27,TrialState.SUCCESSFUL|SHUT_DOWN,1.001282,0.5,1.0,2,12,34,1.0,0.0,38.991378,1.081218,17.966134,0.906421,38.991378,0.995098,0.0,8,22000.0,144.00013,7385.868
design-785,c0.5-v1.0-s3,28,28,TrialState.SUCCESSFUL|SHUT_DOWN,1.001569,0.5,1.0,3,12,34,1.0,0.0,37.819805,1.048731,18.454918,0.909232,37.819805,0.973039,0.0,8,22000.0,144.00013,7385.868
design-785,c0.8-v0.4-s1,35,35,TrialState.SUCCESSFUL|SHUT_DOWN,1.002189,0.8,0.4,1,12,46,1.0,0.0,43.748737,1.213138,16.914923,0.895003,43.748737,0.976449,0.0,11,22000.0,144.00013,7385.868
design-785,c0.8-v0.4-s2,36,36,TrialState.SUCCESSFUL|SHUT_DOWN,1.001347,0.8,0.4,2,12,44,0.833333,0.166667,56.297553,1.561113,16.802344,0.864886,56.297553,0.914773,0.0,9,22000.0,144.00013,7385.868
design-785,c0.8-v0.4-s3,37,37,TrialState.SUCCESSFUL|SHUT_DOWN,1.001301,0.8,0.4,3,12,46,1.0,0.0,46.213203,1.281477,16.779381,0.889088,46.213203,0.992754,0.0,10,22000.0,144.00013,7385.868
design-785,c0.8-v1.0-s1,32,32,TrialState.SUCCESSFUL|SHUT_DOWN,1.001655,0.8,1.0,1,12,46,1.0,0.0,43.748737,1.213138,19.111758,0.895003,43.748737,0.980072,0.0,9,22000.0,144.00013,7385.868
design-785,c0.8-v1.0-s2,33,33,TrialState.SUCCESSFUL|SHUT_DOWN,1.001201,0.8,1.0,2,12,44,1.0,0.0,43.344931,1.201941,18.833138,0.895972,43.344931,1.0,0.0,7,22000.0,144.00013,7385.868
design-785,c0.8-v1.0-s3,34,34,TrialState.SUCCESSFUL|SHUT_DOWN,1.001385,0.8,1.0,3,12,46,1.0,0.0,45.92031,1.273355,18.730498,0.889791,45.92031,0.981884,0.0,9,22000.0,144.00013,7385.868
frontier-1,c0.2-v0.4-s1,167,167,TrialState.SUCCESSFUL|SHUT_DOWN,1.000736,0.2,0.4,1,12,21,1.0,0.0,37.234019,1.032487,11.645231,0.950355,37.234019,0.924603,0.0,9,10000.0,80.000001,33.75
frontier-1,c0.2-v0.4-s2,168,168,TrialState.SUCCESSFUL|SHUT_DOWN,1.001322,0.2,0.4,2,12,21,0.75,0.25,59.674498,1.654755,10.64778,0.920434,59.674498,0.761905,0.0,9,10000.0,80.000001,33.75
frontier-1,c0.2-v0.4-s3,169,169,TrialState.SUCCESSFUL|SHUT_DOWN,1.001403,0.2,0.4,3,12,21,1.0,0.0,37.234019,1.032487,11.377771,0.950355,37.234019,0.952381,0.0,8,10000.0,80.000001,33.75
frontier-1,c0.2-v1.0-s1,164,164,TrialState.SUCCESSFUL|SHUT_DOWN,1.001562,0.2,1.0,1,12,21,1.0,0.0,37.234019,1.032487,11.645231,0.950355,37.234019,0.924603,0.0,9,10000.0,80.000001,33.75
frontier-1,c0.2-v1.0-s2,165,165,TrialState.SUCCESSFUL|SHUT_DOWN,1.001791,0.2,1.0,2,12,21,0.75,0.25,59.674498,1.654755,10.64778,0.920434,59.674498,0.761905,0.0,9,10000.0,80.000001,33.75
frontier-1,c0.2-v1.0-s3,166,166,TrialState.SUCCESSFUL|SHUT_DOWN,1.001965,0.2,1.0,3,12,21,1.0,0.0,37.234019,1.032487,11.377771,0.950355,37.234019,0.952381,0.0,8,10000.0,80.000001,33.75
frontier-1,c0.5-v0.4-s1,173,173,TrialState.SUCCESSFUL|SHUT_DOWN,1.001096,0.5,0.4,1,12,34,0.833333,0.166667,51.760582,1.435304,11.295351,0.930986,51.760582,0.958333,0.0,9,10000.0,80.000001,33.75
frontier-1,c0.5-v0.4-s2,174,174,TrialState.SUCCESSFUL|SHUT_DOWN,1.001339,0.5,0.4,2,12,34,0.75,0.25,59.219126,1.642127,10.286761,0.921041,59.219126,0.740196,0.0,10,10000.0,80.000001,33.75
frontier-1,c0.5-v0.4-s3,175,175,TrialState.SUCCESSFUL|SHUT_DOWN,1.001218,0.5,0.4,3,12,34,1.0,0.0,37.819805,1.048731,11.202343,0.949574,37.819805,0.916667,0.0,9,10000.0,80.000001,33.75
frontier-1,c0.5-v1.0-s1,170,170,TrialState.SUCCESSFUL|SHUT_DOWN,1.001459,0.5,1.0,1,12,34,0.833333,0.166667,51.760582,1.435304,11.295351,0.930986,51.760582,0.958333,0.0,9,10000.0,80.000001,33.75
frontier-1,c0.5-v1.0-s2,171,171,TrialState.SUCCESSFUL|SHUT_DOWN,1.000672,0.5,1.0,2,12,34,0.75,0.25,59.219126,1.642127,10.286761,0.921041,59.219126,0.740196,0.0,10,10000.0,80.000001,33.75
frontier-1,c0.5-v1.0-s3,172,172,TrialState.SUCCESSFUL|SHUT_DOWN,1.001258,0.5,1.0,3,12,34,1.0,0.0,37.819805,1.048731,11.202343,0.949574,37.819805,0.916667,0.0,9,10000.0,80.000001,33.75
frontier-1,c0.8-v0.4-s1,179,179,TrialState.SUCCESSFUL|SHUT_DOWN,1.002246,0.8,0.4,1,12,46,0.833333,0.166667,56.457281,1.565542,11.558613,0.924724,56.457281,0.842391,0.0,12,10000.0,80.000001,33.75
frontier-1,c0.8-v0.4-s2,180,180,TrialState.SUCCESSFUL|SHUT_DOWN,1.002733,0.8,0.4,2,12,44,0.25,0.75,101.101398,2.803509,11.315091,0.865198,101.101398,0.390152,0.0,11,10000.0,80.000001,33.75
frontier-1,c0.8-v0.4-s3,181,181,TrialState.SUCCESSFUL|SHUT_DOWN,1.001952,0.8,0.4,3,12,46,1.0,0.0,48.902122,1.35604,11.134286,0.934797,48.902122,0.949275,0.0,13,10000.0,80.000001,33.75
frontier-1,c0.8-v1.0-s1,176,176,TrialState.SUCCESSFUL|SHUT_DOWN,1.002365,0.8,1.0,1,12,46,0.833333,0.166667,56.457281,1.565542,11.558613,0.924724,56.457281,0.842391,0.0,12,10000.0,80.000001,33.75
frontier-1,c0.8-v1.0-s2,177,177,TrialState.SUCCESSFUL|SHUT_DOWN,1.002396,0.8,1.0,2,12,44,0.25,0.75,101.101398,2.803509,11.315091,0.865198,101.101398,0.390152,0.0,11,10000.0,80.000001,33.75
frontier-1,c0.8-v1.0-s3,178,178,TrialState.SUCCESSFUL|SHUT_DOWN,1.000461,0.8,1.0,3,12,46,1.0,0.0,48.902122,1.35604,11.134286,0.934797,48.902122,0.949275,0.0,13,10000.0,80.000001,33.75
frontier-3,c0.2-v0.4-s1,131,131,TrialState.SUCCESSFUL|SHUT_DOWN,1.000847,0.2,0.4,1,12,21,1.0,0.0,37.234019,1.032487,12.94553,0.937943,37.234019,0.956349,0.0,8,15000.0,100.000002,78.732
frontier-3,c0.2-v0.4-s2,132,132,TrialState.SUCCESSFUL|SHUT_DOWN,1.001235,0.2,0.4,2,12,21,0.833333,0.166667,53.124964,1.473138,12.222433,0.911458,53.124964,0.853175,0.0,9,15000.0,100.000002,78.732
frontier-3,c0.2-v0.4-s3,133,133,TrialState.SUCCESSFUL|SHUT_DOWN,1.001646,0.2,0.4,3,12,21,1.0,0.0,37.234019,1.032487,12.478819,0.937943,37.234019,0.984127,0.0,8,15000.0,100.000002,78.732
frontier-3,c0.2-v1.0-s1,128,128,TrialState.SUCCESSFUL|SHUT_DOWN,1.001306,0.2,1.0,1,12,21,1.0,0.0,37.234019,1.032487,12.94553,0.937943,37.234019,0.956349,0.0,8,15000.0,100.000002,78.732
frontier-3,c0.2-v1.0-s2,129,129,TrialState.SUCCESSFUL|SHUT_DOWN,1.001279,0.2,1.0,2,12,21,0.833333,0.166667,53.124964,1.473138,12.222433,0.911458,53.124964,0.853175,0.0,9,15000.0,100.000002,78.732
frontier-3,c0.2-v1.0-s3,130,130,TrialState.SUCCESSFUL|SHUT_DOWN,1.000757,0.2,1.0,3,12,21,1.0,0.0,37.234019,1.032487,12.478819,0.937943,37.234019,0.984127,0.0,8,15000.0,100.000002,78.732
frontier-3,c0.5-v0.4-s1,137,137,TrialState.SUCCESSFUL|SHUT_DOWN,1.00116,0.5,0.4,1,12,34,0.833333,0.166667,51.589728,1.430567,12.498866,0.914017,51.589728,0.982843,0.0,9,15000.0,100.000002,78.732
frontier-3,c0.5-v0.4-s2,138,138,TrialState.SUCCESSFUL|SHUT_DOWN,1.001819,0.5,0.4,2,12,34,0.833333,0.166667,52.492815,1.455609,11.517297,0.912512,52.492815,0.843137,0.0,10,15000.0,100.000002,78.732
frontier-3,c0.5-v0.4-s3,139,139,TrialState.SUCCESSFUL|SHUT_DOWN,1.000511,0.5,0.4,3,12,34,1.0,0.0,37.819805,1.048731,12.238289,0.936967,37.819805,0.963235,0.0,9,15000.0,100.000002,78.732
frontier-3,c0.5-v1.0-s1,134,134,TrialState.SUCCESSFUL|SHUT_DOWN,1.000698,0.5,1.0,1,12,34,0.833333,0.166667,51.589728,1.430567,12.498866,0.914017,51.589728,0.982843,0.0,9,15000.0,100.000002,78.732
frontier-3,c0.5-v1.0-s2,135,135,TrialState.SUCCESSFUL|SHUT_DOWN,1.001416,0.5,1.0,2,12,34,0.833333,0.166667,52.492815,1.455609,11.517297,0.912512,52.492815,0.843137,0.0,10,15000.0,100.000002,78.732
frontier-3,c0.5-v1.0-s3,136,136,TrialState.SUCCESSFUL|SHUT_DOWN,1.001536,0.5,1.0,3,12,34,1.0,0.0,37.819805,1.048731,12.238289,0.936967,37.819805,0.963235,0.0,9,15000.0,100.000002,78.732
frontier-3,c0.8-v0.4-s1,143,143,TrialState.SUCCESSFUL|SHUT_DOWN,1.001972,0.8,0.4,1,12,46,1.0,0.0,43.748737,1.213138,12.802956,0.927085,43.748737,0.971014,0.0,11,15000.0,100.000002,78.732
frontier-3,c0.8-v0.4-s2,144,144,TrialState.SUCCESSFUL|SHUT_DOWN,1.00246,0.8,0.4,2,12,44,0.25,0.75,101.101398,2.803509,12.571913,0.831498,101.101398,0.435606,0.0,11,15000.0,100.000002,78.732
frontier-3,c0.8-v0.4-s3,145,145,TrialState.SUCCESSFUL|SHUT_DOWN,1.001026,0.8,0.4,3,12,46,1.0,0.0,47.583805,1.319484,12.532867,0.920694,47.583805,0.976449,0.0,13,15000.0,100.000002,78.732
frontier-3,c0.8-v1.0-s1,140,140,TrialState.SUCCESSFUL|SHUT_DOWN,1.00067,0.8,1.0,1,12,46,1.0,0.0,43.748737,1.213138,12.802956,0.927085,43.748737,0.971014,0.0,11,15000.0,100.000002,78.732
frontier-3,c0.8-v1.0-s2,141,141,TrialState.SUCCESSFUL|SHUT_DOWN,1.000943,0.8,1.0,2,12,44,0.25,0.75,101.101398,2.803509,12.571913,0.831498,101.101398,0.435606,0.0,11,15000.0,100.000002,78.732
frontier-3,c0.8-v1.0-s3,142,142,TrialState.SUCCESSFUL|SHUT_DOWN,1.002509,0.8,1.0,3,12,46,1.0,0.0,47.583805,1.319484,12.532867,0.920694,47.583805,0.976449,0.0,13,15000.0,100.000002,78.732
frontier-38,c0.2-v0.4-s1,149,149,TrialState.SUCCESSFUL|SHUT_DOWN,1.003166,0.2,0.4,1,12,21,1.0,0.0,37.234019,1.032487,13.032411,0.919326,37.234019,0.956349,0.0,8,16000.0,130.000002,83.232
frontier-38,c0.2-v0.4-s2,150,150,TrialState.SUCCESSFUL|SHUT_DOWN,2.011676,0.2,0.4,2,12,21,0.916667,0.083333,46.364135,1.285663,12.330658,0.899544,46.364135,0.928571,0.0,9,16000.0,130.000002,83.232
frontier-38,c0.2-v0.4-s3,151,151,TrialState.SUCCESSFUL|SHUT_DOWN,1.001567,0.2,0.4,3,12,21,1.0,0.0,37.234019,1.032487,12.532167,0.919326,37.234019,0.984127,0.0,8,16000.0,130.000002,83.232
frontier-38,c0.2-v1.0-s1,146,146,TrialState.SUCCESSFUL|SHUT_DOWN,1.001602,0.2,1.0,1,12,21,1.0,0.0,37.234019,1.032487,13.032411,0.919326,37.234019,0.956349,0.0,8,16000.0,130.000002,83.232
frontier-38,c0.2-v1.0-s2,147,147,TrialState.SUCCESSFUL|SHUT_DOWN,1.001613,0.2,1.0,2,12,21,0.916667,0.083333,46.364135,1.285663,12.330658,0.899544,46.364135,0.928571,0.0,9,16000.0,130.000002,83.232
frontier-38,c0.2-v1.0-s3,148,148,TrialState.SUCCESSFUL|SHUT_DOWN,1.001333,0.2,1.0,3,12,21,1.0,0.0,37.234019,1.032487,12.532167,0.919326,37.234019,0.984127,0.0,8,16000.0,130.000002,83.232
frontier-38,c0.5-v0.4-s1,155,155,TrialState.SUCCESSFUL|SHUT_DOWN,1.001232,0.5,0.4,1,12,34,0.916667,0.083333,44.790194,1.242018,12.533859,0.902955,44.790194,0.982843,0.0,9,16000.0,130.000002,83.232
frontier-38,c0.5-v0.4-s2,156,156,TrialState.SUCCESSFUL|SHUT_DOWN,1.001353,0.5,0.4,2,12,34,0.916667,0.083333,45.742097,1.268414,11.58685,0.900892,45.742097,0.906863,0.0,10,16000.0,130.000002,83.232
frontier-38,c0.5-v0.4-s3,157,157,TrialState.SUCCESSFUL|SHUT_DOWN,1.001282,0.5,0.4,3,12,34,1.0,0.0,37.819805,1.048731,12.294911,0.918057,37.819805,0.963235,0.0,9,16000.0,130.000002,83.232
frontier-38,c0.5-v1.0-s1,152,152,TrialState.SUCCESSFUL|SHUT_DOWN,1.000894,0.5,1.0,1,12,34,0.916667,0.083333,44.790194,1.242018,12.533859,0.902955,44.790194,0.982843,0.0,9,16000.0,130.000002,83.232
frontier-38,c0.5-v1.0-s2,153,153,TrialState.SUCCESSFUL|SHUT_DOWN,1.001201,0.5,1.0,2,12,34,0.916667,0.083333,45.742097,1.268414,11.58685,0.900892,45.742097,0.906863,0.0,10,16000.0,130.000002,83.232
frontier-38,c0.5-v1.0-s3,154,154,TrialState.SUCCESSFUL|SHUT_DOWN,1.001343,0.5,1.0,3,12,34,1.0,0.0,37.819805,1.048731,12.294911,0.918057,37.819805,0.963235,0.0,9,16000.0,130.000002,83.232
frontier-38,c0.8-v0.4-s1,161,161,TrialState.SUCCESSFUL|SHUT_DOWN,1.002165,0.8,0.4,1,12,46,1.0,0.0,43.748737,1.213138,12.836937,0.905211,43.748737,0.972826,0.0,11,16000.0,130.000002,83.232
frontier-38,c0.8-v0.4-s2,162,162,TrialState.SUCCESSFUL|SHUT_DOWN,1.002282,0.8,0.4,2,12,44,0.25,0.75,101.101398,2.803509,12.594108,0.780947,101.101398,0.435606,0.0,11,16000.0,130.000002,83.232
frontier-38,c0.8-v0.4-s3,163,163,TrialState.SUCCESSFUL|SHUT_DOWN,1.001427,0.8,0.4,3,12,46,1.0,0.0,47.362401,1.313344,12.580364,0.897381,47.362401,0.976449,0.0,13,16000.0,130.000002,83.232
frontier-38,c0.8-v1.0-s1,158,158,TrialState.SUCCESSFUL|SHUT_DOWN,1.002083,0.8,1.0,1,12,46,1.0,0.0,43.748737,1.213138,12.836937,0.905211,43.748737,0.972826,0.0,11,16000.0,130.000002,83.232
frontier-38,c0.8-v1.0-s2,159,159,TrialState.SUCCESSFUL|SHUT_DOWN,1.002235,0.8,1.0,2,12,44,0.25,0.75,101.101398,2.803509,12.594108,0.780947,101.101398,0.435606,0.0,11,16000.0,130.000002,83.232
frontier-38,c0.8-v1.0-s3,160,160,TrialState.SUCCESSFUL|SHUT_DOWN,1.001163,0.8,1.0,3,12,46,1.0,0.0,47.362401,1.313344,12.580364,0.897381,47.362401,0.976449,0.0,13,16000.0,130.000002,83.232
