10000.0,33.75,80.000000925155,-512576.12879532785
12000.0,60.0,80.00000123354,-512576.12879532785
15000.0,78.732,100.00000215820158,-884326.8222987555
16000.0,139.96800000000002,100.00000287760211,-884326.8222987555
1000.0,4.5,30.0000000740124,-942.0
1500.0,18.0,30.0000001480248,-942.0
1500.0,4.5,50.0000000740124,-5887.5
2000.0,18.0,50.0000001480248,-5887.5
2000.0,3499.2,8.0000239800176,-75.0924276289671
2500.0,4147.2,8.0000568415232,-153.8374317347421
3000.0,2332.7999999999997,10.0000639467136,-148.75706127138722
1500.0,3499.2,3.0000479600352,-57356.53976889748
3000.0,3742.2000000000003,6.0001025811864,-98677.38064669137
22000.0,93.75,160.000002158695,-512576.12879532785
25000.0,112.482,180.00000308335657,-884326.8222987555
26000.0,173.71800000000002,180.0000038027571,-884326.8222987555
11000.0,38.25,110.0000009991674,-513047.12879532785
11500.0,51.75,110.0000010731798,-513047.12879532785
11500.0,38.25,130.0000009991674,-515519.87879532785
12000.0,51.75,130.0000010731798,-515519.87879532785
12000.0,3532.95,88.0000249051726,-512613.6750091423
12500.0,4180.95,88.0000577666782,-512653.04751119524
13000.0,2366.5499999999997,90.0000648718686,-512650.5073259635
11500.0,3532.95,83.0000488851902,-541254.3986797766
13000.0,3775.9500000000003,86.0001035063414,-561914.8191186736
27000.0,138.732,180.0000033917416,-884326.8222987555
28000.0,199.96800000000002,180.00000411114212,-884326.8222987555
13000.0,64.5,110.0000013075524,-513047.12879532785
13500.0,78.0,110.0000013815648,-513047.12879532785
13500.0,64.5,130.0000013075524,-515519.87879532785
14000.0,78.0,130.0000013815648,-515519.87879532785
14000.0,3559.2,88.0000252135576,-512613.6750091423
14500.0,4207.2,88.0000580750632,-512653.04751119524
15000.0,2392.7999999999997,90.0000651802536,-512650.5073259635
13500.0,3559.2,83.0000491935752,-541254.3986797766
15000.0,3802.2000000000003,86.0001038147264,-561914.8191186736
31000.0,218.70000000000002,200.0000050358037,-884326.8222987555
16000.0,83.232,130.00000223221397,-884797.8222987555
16500.0,96.732,130.00000230622638,-884797.8222987555
16500.0,83.232,150.00000223221397,-887270.5722987555
17000.0,96.732,150.00000230622638,-887270.5722987555
17000.0,3577.932,108.00002613821918,-884364.36851257
17500.0,4225.932,108.00005899972479,-884403.7410146229
18000.0,2411.5319999999997,110.00006610491518,-884401.2008293913
16500.0,3577.932,103.00005011823679,-913005.0921832043
18000.0,3820.9320000000002,106.00010473938798,-933665.5126221012
17000.0,144.46800000000002,130.0000029516145,-884797.8222987555
17500.0,157.96800000000002,130.0000030256269,-884797.8222987555
17500.0,144.46800000000002,150.0000029516145,-887270.5722987555
18000.0,157.96800000000002,150.0000030256269,-887270.5722987555
18000.0,3639.1679999999997,108.00002685761972,-884364.36851257
18500.0,4287.168,108.00005971912532,-884403.7410146229
19000.0,2472.7679999999996,110.00006682431571,-884401.2008293913
17500.0,3639.1679999999997,103.00005083763732,-913005.0921832043
19000.0,3882.168,106.00010545878851,-933665.5126221012
2500.0,22.5,60.0000002220372,-1413.0
2500.0,9.0,80.0000001480248,-3885.75
3000.0,22.5,80.0000002220372,-3885.75
3000.0,3503.7,38.00002405403,-979.5462138144835
3500.0,4151.7,38.0000569155356,-1018.918715867371
4000.0,2337.2999999999997,40.000064020726,-1016.3785306356936
2500.0,3503.7,33.0000480340476,-29620.26988444874
4000.0,3746.7000000000003,36.0001026551988,-50280.69032334568
3000.0,22.5,80.0000002220372,-3885.75
3500.0,36.0,80.0000002960496,-3885.75
3500.0,3517.2,38.0000241280424,-979.5462138144835
4000.0,4165.2,38.000056989548,-1018.918715867371
4500.0,2350.7999999999997,40.0000640947384,-1016.3785306356936
3000.0,3517.2,33.00004810806,-29620.26988444874
4500.0,3760.2000000000003,36.0001027292112,-50280.69032334568
3500.0,22.5,100.0000002220372,-8831.25
3500.0,3503.7,58.00002405403,-5925.046213814484
4000.0,4151.7,58.0000569155356,-5964.418715867371
4500.0,2337.2999999999997,60.000064020726,-5961.878530635694
3000.0,3503.7,53.0000480340476,-34565.76988444874
4500.0,3746.7000000000003,56.0001026551988,-55226.19032334568
4000.0,3517.2,58.0000241280424,-5925.046213814484
4500.0,4165.2,58.000056989548,-5964.418715867371
5000.0,2350.7999999999997,60.0000640947384,-5961.878530635694
3500.0,3517.2,53.00004810806,-34565.76988444874
5000.0,3760.2000000000003,56.0001027292112,-55226.19032334568
4500.0,7646.4,16.0000808215408,-152.01114349633815
5000.0,5832.0,18.0000879267312,-149.4709582646607
3500.0,6998.4,11.0000719400528,-28753.362312077705
5000.0,7241.4,14.000126561204,-49413.78275097465
5500.0,6480.0,18.0001207882368,-228.2159623704357
4000.0,7646.4,11.0001048015584,-28832.10731618348
5500.0,7889.4,14.0001594227096,-49492.527755080424
4500.0,5832.0,13.0001119067488,-28827.026945720125
6000.0,6075.0,16.0001665279,-49487.44738461707
4500.0,7241.4,9.0001505412216,-106695.23009224316
37000.0,172.482,260.0000043168966,-884326.8222987555
38000.0,233.71800000000002,260.0000050362971,-884326.8222987555
23000.0,98.25,190.0000022327074,-513047.12879532785
23500.0,111.75,190.0000023067198,-513047.12879532785
23500.0,98.25,210.0000022327074,-515519.87879532785
24000.0,111.75,210.0000023067198,-515519.87879532785
24000.0,3592.95,168.0000261387126,-512613.6750091423
24500.0,4240.95,168.0000590002182,-512653.04751119524
25000.0,2426.5499999999997,170.0000661054086,-512650.5073259635
23500.0,3592.95,163.0000501187302,-541254.3986797766
25000.0,3835.9500000000003,166.0001047398814,-561914.8191186736
41000.0,252.45000000000002,280.0000059609587,-884326.8222987555
26000.0,116.982,210.00000315736898,-884797.8222987555
26500.0,130.482,210.00000323138138,-884797.8222987555
26500.0,116.982,230.00000315736898,-887270.5722987555
27000.0,130.482,230.00000323138138,-887270.5722987555
27000.0,3611.682,188.00002706337418,-884364.36851257
27500.0,4259.682,188.0000599248798,-884403.7410146229
28000.0,2445.2819999999997,190.00006703007017,-884401.2008293913
26500.0,3611.682,183.00005104339178,-913005.0921832043
28000.0,3854.6820000000002,186.00010566454299,-933665.5126221012
27000.0,178.21800000000002,210.0000038767695,-884797.8222987555
27500.0,191.71800000000002,210.00000395078192,-884797.8222987555
27500.0,178.21800000000002,230.0000038767695,-887270.5722987555
28000.0,191.71800000000002,230.00000395078192,-887270.5722987555
28000.0,3672.9179999999997,188.0000277827747,-884364.36851257
28500.0,4320.918,188.00006064428032,-884403.7410146229
29000.0,2506.5179999999996,190.0000677494707,-884401.2008293913
27500.0,3672.9179999999997,183.0000517627923,-913005.0921832043
29000.0,3915.918,186.00010638394352,-933665.5126221012
12500.0,56.25,140.0000011471922,-513518.12879532785
12500.0,42.75,160.0000010731798,-515990.87879532785
13000.0,56.25,160.0000011471922,-515990.87879532785
13000.0,3537.45,118.000024979185,-513084.6750091423
13500.0,4185.45,118.0000578406906,-513124.04751119524
