10000.0,33.75,80.000000925155
12000.0,60.0,80.00000123354
15000.0,78.732,100.00000215820158
16000.0,139.96800000000002,100.00000287760211
1000.0,4.5,30.0000000740124
1500.0,18.0,30.0000001480248
1500.0,4.5,50.0000000740124
2000.0,18.0,50.0000001480248
2000.0,3499.2,8.0000239800176
2500.0,4147.2,8.0000568415232
3000.0,2332.7999999999997,10.0000639467136
1500.0,3499.2,3.0000479600352
3000.0,3742.2000000000003,6.0001025811864
22000.0,93.75,160.000002158695
25000.0,112.482,180.00000308335657
26000.0,173.71800000000002,180.0000038027571
11000.0,38.25,110.0000009991674
11500.0,51.75,110.0000010731798
11500.0,38.25,130.0000009991674
12000.0,51.75,130.0000010731798
12000.0,3532.95,88.0000249051726
12500.0,4180.95,88.0000577666782
13000.0,2366.5499999999997,90.0000648718686
11500.0,3532.95,83.0000488851902
13000.0,3775.9500000000003,86.0001035063414
27000.0,138.732,180.0000033917416
28000.0,199.96800000000002,180.00000411114212
13000.0,64.5,110.0000013075524
13500.0,78.0,110.0000013815648
13500.0,64.5,130.0000013075524
14000.0,78.0,130.0000013815648
14000.0,3559.2,88.0000252135576
14500.0,4207.2,88.0000580750632
15000.0,2392.7999999999997,90.0000651802536
13500.0,3559.2,83.0000491935752
15000.0,3802.2000000000003,86.0001038147264
31000.0,218.70000000000002,200.0000050358037
16000.0,83.232,130.00000223221397
16500.0,96.732,130.00000230622638
16500.0,83.232,150.00000223221397
17000.0,96.732,150.00000230622638
17000.0,3577.932,108.00002613821918
17500.0,4225.932,108.00005899972479
18000.0,2411.5319999999997,110.00006610491518
16500.0,3577.932,103.00005011823679
18000.0,3820.9320000000002,106.00010473938798
17000.0,144.46800000000002,130.0000029516145
17500.0,157.96800000000002,130.0000030256269
17500.0,144.46800000000002,150.0000029516145
18000.0,157.96800000000002,150.0000030256269
18000.0,3639.1679999999997,108.00002685761972
18500.0,4287.168,108.00005971912532
19000.0,2472.7679999999996,110.00006682431571
17500.0,3639.1679999999997,103.00005083763732
19000.0,3882.168,106.00010545878851
2500.0,22.5,60.0000002220372
2500.0,9.0,80.0000001480248
3000.0,22.5,80.0000002220372
3000.0,3503.7,38.00002405403
3500.0,4151.7,38.0000569155356
4000.0,2337.2999999999997,40.000064020726
2500.0,3503.7,33.0000480340476
4000.0,3746.7000000000003,36.0001026551988
3000.0,22.5,80.0000002220372
3500.0,36.0,80.0000002960496
3500.0,3517.2,38.0000241280424
4000.0,4165.2,38.000056989548
4500.0,2350.7999999999997,40.0000640947384
3000.0,3517.2,33.00004810806
4500.0,3760.2000000000003,36.0001027292112
3500.0,22.5,100.0000002220372
3500.0,3503.7,58.00002405403
4000.0,4151.7,58.0000569155356
4500.0,2337.2999999999997,60.000064020726
3000.0,3503.7,53.0000480340476
4500.0,3746.7000000000003,56.0001026551988
4000.0,3517.2,58.0000241280424
4500.0,4165.2,58.000056989548
5000.0,2350.7999999999997,60.0000640947384
3500.0,3517.2,53.00004810806
5000.0,3760.2000000000003,56.0001027292112
4500.0,7646.4,16.0000808215408
5000.0,5832.0,18.0000879267312
3500.0,6998.4,11.0000719400528
5000.0,7241.4,14.000126561204
5500.0,6480.0,18.0001207882368
4000.0,7646.4,11.0001048015584
5500.0,7889.4,14.0001594227096
4500.0,5832.0,13.0001119067488
6000.0,6075.0,16.0001665279
4500.0,7241.4,9.0001505412216
37000.0,172.482,260.0000043168966
38000.0,233.71800000000002,260.0000050362971
23000.0,98.25,190.0000022327074
23500.0,111.75,190.0000023067198
23500.0,98.25,210.0000022327074
24000.0,111.75,210.0000023067198
24000.0,3592.95,168.0000261387126
24500.0,4240.95,168.0000590002182
25000.0,2426.5499999999997,170.0000661054086
23500.0,3592.95,163.0000501187302
25000.0,3835.9500000000003,166.0001047398814
41000.0,252.45000000000002,280.0000059609587
26000.0,116.982,210.00000315736898
26500.0,130.482,210.00000323138138
26500.0,116.982,230.00000315736898
27000.0,130.482,230.00000323138138
27000.0,3611.682,188.00002706337418
27500.0,4259.682,188.0000599248798
28000.0,2445.2819999999997,190.00006703007017
26500.0,3611.682,183.00005104339178
28000.0,3854.6820000000002,186.00010566454299
27000.0,178.21800000000002,210.0000038767695
27500.0,191.71800000000002,210.00000395078192
27500.0,178.21800000000002,230.0000038767695
28000.0,191.71800000000002,230.00000395078192
28000.0,3672.9179999999997,188.0000277827747
28500.0,4320.918,188.00006064428032
29000.0,2506.5179999999996,190.0000677494707
27500.0,3672.9179999999997,183.0000517627923
29000.0,3915.918,186.00010638394352
12500.0,56.25,140.0000011471922
12500.0,42.75,160.0000010731798
13000.0,56.25,160.0000011471922
13000.0,3537.45,118.000024979185
13500.0,4185.45,118.0000578406906
14000.0,2371.0499999999997,120.000064945881
12500.0,3537.45,113.0000489592026
14000.0,3780.4500000000003,116.0001035803538
13000.0,56.25,160.0000011471922
13500.0,69.75,160.0000012212046
13500.0,3550.95,118.0000250531974
14000.0,4198.95,118.000057914703
14500.0,2384.5499999999997,120.0000650198934
13000.0,3550.95,113.000049033215
14500.0,3793.9500000000003,116.0001036543662
13500.0,56.25,180.0000011471922
13500.0,3537.45,138.000024979185
14000.0,4185.45,138.0000578406906
14500.0,2371.0499999999997,140.000064945881
13000.0,3537.45,133.0000489592026
14500.0,3780.4500000000003,136.0001035803538
14000.0,3550.95,138.0000250531974
14500.0,4198.95,138.000057914703
15000.0,2384.5499999999997,140.0000650198934
13500.0,3550.95,133.000049033215
15000.0,3793.9500000000003,136.0001036543662
14500.0,7680.15,96.0000817466958
15000.0,5865.75,98.0000888518862
13500.0,7032.15,91.0000728652078
15000.0,7275.15,94.000127486359
15500.0,6513.75,98.0001217133918
14000.0,7680.15,91.0001057267134
15500.0,7923.15,94.0001603478646
14500.0,5865.75,93.0001128319038
16000.0,6108.75,96.000167453055
14500.0,7275.15,89.0001514663766
43000.0,278.70000000000005,280.0000062693437
28000.0,143.232,210.000003465754
28500.0,156.732,210.0000035397664
28500.0,143.232,230.000003465754
29000.0,156.732,230.0000035397664
29000.0,3637.932,188.0000273717592
29500.0,4285.932,188.00006023326478
30000.0,2471.5319999999997,190.00006733845518
28500.0,3637.932,183.0000513517768
30000.0,3880.9320000000002,186.000105972928
29000.0,204.46800000000002,210.00000418515452
29500.0,217.96800000000002,210.0000042591669
29500.0,204.46800000000002,230.00000418515452
30000.0,217.96800000000002,230.0000042591669
30000.0,3699.1679999999997,188.00002809115972
30500.0,4347.168,188.0000609526653
31000.0,2532.7679999999996,190.0000680578557
29500.0,3699.1679999999997,183.00005207117732
31000.0,3942.168,186.0001066923285
14500.0,82.5,140.0000014555772
14500.0,69.0,160.0000013815648
15000.0,82.5,160.0000014555772
15000.0,3563.7,118.00002528757
15500.0,4211.7,118.0000581490756
